category,tv_id,name,first_air_date,original_language,genre_list,creator,certification_us,user_score_average,vote_count,popularity,overview
popular_tv,4681,Zorro,1957-10-10,en,Western | Action & Adventure,,TV-G,7.475,182,19.6284,"Au début du XIXe siècle, de retour d'Espagne où il faisait ses études, don Diego de la Vega découvre que Los Angeles est tyrannisée par le commandant de la garnison de cette petite ville de la Californie espagnole. Le jeune noble décide alors de combattre ces abus de pouvoir et prend les armes sous le nom de Zorro (renard en espagnol), un cavalier masqué vêtu de noir. Don Diego est aidé par son fidèle serviteur muet (qui se fait également passer pour sourd), Bernardo, et par son cheval noir, Tornado…"
popular_tv,2187,"Reno 911, n'appelez pas !",2003-07-23,en,Comédie,Thomas Lennon,TV-14,7.181,171,19.6284,"Reno, dans le Nevada, est la plus grande petite ville du monde. En composant le 911, les habitants de Reno font appel à des agents de la sécurité publique qui n'inspirent pas vraiment confiance et qui enchaînent bourdes et farces au gré d'interpellations plus ou moins musclées."
popular_tv,68398,"Romantic Doctor, Teacher Kim",2016-11-07,ko,Drame,Kang Eun-kyung,TV-14,8.3,113,19.6261,"Le Dr. Kim est un ancien chirurgien célèbre ayant un jour abandonné sa position pour s'installer dans un un petit hôpital de campagne. C'est là que le Professeur Kim, comme il se fait appeler, enseignera à deux jeunes chirurgiens à devenir de vrais médecins et non plus motivés par leurs désirs personnels à savoir Kang Dong Ju, jeune chirurgien brillant mais uniquement motivé par le succès et le rang social et Yun Seo Jeong, chirurgienne passionnée mais devant faire face à son passé."
popular_tv,66025,Animal Kingdom,2016-06-14,en,Crime | Drame,Jonathan Lisco,TV-MA,7.703,474,19.6126,"Un jeune homme de dix-sept ans emménage avec la famille Cody après le décès de sa mère, une fratrie baignant dans la criminalité gouvernée d'une main de maître par la matriarche, Smurf."
popular_tv,246621,Mehmed: Fetihler Sultanı,2024-02-27,tr,War & Politics | Drame,Eyüp Gökhan Özekin,,7.909,11,19.6023,
popular_tv,91363,What If...?,2021-08-11,en,Animation | Action & Adventure | Science-Fiction & Fantastique,,TV-14,8.1,4482,19.5852,Une anthologie animée sur des réalités alternatives de l'univers Marvel...
popular_tv,275593,착한 여자 부세미,2025-09-29,ko,Crime | Drame,Park Yoo-young,,8.0,8,19.5781,
popular_tv,121876,花儿与少年,2014-04-25,zh,Reality,,,6.9,12,19.5495,
popular_tv,119806,Teşkilat,2021-03-07,tr,War & Politics | Drame | Action & Adventure,Ethem Özışık,,7.2,30,19.524,
popular_tv,61378,Madam Secretary,2014-09-21,en,Drame | War & Politics,Barbara Hall,TV-14,6.994,318,19.4857,"Lorsque le secrétaire d’État américain meurt dans un mystérieux accident d’avion, le président des États-Unis Conrad Dalton désigne Elizabeth McCord, une amie de longue date, pour le remplacer.  Chargée de la diplomatie internationale, cette femme brillante qui a fait carrière dans la CIA doit désormais jongler avec la bureaucratie, le staff mis en place par son prédécesseur qui ne lui est pas toujours favorable, la presse, les dîners officiels et sa vie de famille..."
popular_tv,4613,Frères d'armes,2001-09-09,en,Drame | War & Politics,,TV-MA,8.579,3911,19.455,"Vivez la Seconde Guerre mondiale aux côtés de la Easy Company, un groupe de soldats américains. Suivez-les en tant que groupe, ou individuellement, depuis leur formation en 1942, jusqu'à la libération de l'Allemagne nazie en 1945, en passant par leur parachutage en Normandie le 6 juin 1944."
popular_tv,225920,世にも奇妙な物語特別編,1990-10-04,ja,Mystère | Science-Fiction & Fantastique,,,9.5,2,19.4409,
popular_tv,275846,金式森林,2025-09-17,cn,Drame,,,0.0,0,19.4403,
popular_tv,6127,Miss Marple,2004-12-12,en,Drame | Crime | Mystère,,TV-14,7.741,133,19.4204,"Cette série met en scène les enquêtes de la détective amateur Miss Marple, vivant dans le petit village de St. Mary Mead."
popular_tv,252650,สายรหัสเทวดา,2024-10-27,th,Comédie | Drame,จิตติณัฏฐ์ งามหนัก,,8.9,14,19.4135,
popular_tv,64196,Overlord,2015-07-07,ja,Animation | Science-Fiction & Fantastique | Action & Adventure,,TV-MA,8.474,1045,19.4081,"L'histoire débute dans un jeu qui se nomme Yggdrasil. Tout se passe bien jusqu'à l'annonce de la fin de ce dernier. Nous suivons alors les aventures du personnage appelé Momonga qui est le mage le plus puissant dans ce jeu. Lors de la désactivation de Yggdrasil, l'apparence de notre héros se décompose pour devenir un squelette. Mais son personnage ne fut pas déconnecté, et suite à cela, il décide de ne pas quitter le jeu mais de le gouverner."
popular_tv,212907,La vengeance de Jana,2023-01-12,es,Drame | Mystère | Soap,Josep Cister Rubio,,7.727,66,19.39,"En 1913, le monde s'apprête à basculer dans le chaos. Au château de La Promesa, propriété des marquis de Luján, Jana, qui vient d'être engagée, veut se venger de ceux qui ont causé la mort de sa mère et retrouver son frère disparu."
popular_tv,82172,世界遺産,2014-07-05,ja,Documentaire,,,8.0,1,12.5892,
popular_tv,31911,Fullmetal Alchemist : Brotherhood,2009-04-05,ja,Animation | Action & Adventure | Science-Fiction & Fantastique | Comédie,,TV-14,8.701,2284,18.8196,"Edward Elric et son frère Alphonse Elric sont de jeunes Alchimistes. En tentant de ramener leur mère à la vie, ils ont payé un lourd tribut, et ils tentent désormais de récupérer ce qu'ils ont perdu. Pour cela, Edward est devenu Alchimiste d'État : le Fullmetal Alchemist.  Mais au cours de leurs recherches, bien des épreuves attendent les deux frères et des êtres étranges : les Homonculus, les poursuivent."
popular_tv,231962,Diepe Waters,2022-10-03,af,Soap,Neil McCarthy,,8.2,4,16.9068,
popular_tv,285788,Tojima Wants to Be a Kamen Rider,2025-10-05,ja,Animation | Comédie | Mystère | Science-Fiction & Fantastique | Drame,,,8.2,4,18.3487,"Même après avoir atteint l'âge de 40 ans, Tojima Tanzaburo souhaite toujours devenir un Kamen Rider. Alors que son rêve semble ne jamais pouvoir se réaliser, il se retrouve impliqué dans une série de vols inspirés du célèbre Shocker... Shibata Yokusaru, l'auteur d'Air Master et de 81 Diver, nous présente une histoire sur des adultes qui aiment un peu trop Kamen Rider et qui commencent à jouer à faire semblant... pour de vrai !"
popular_tv,15819,Warehouse 13,2009-07-07,en,Science-Fiction & Fantastique | Comédie | Action & Adventure | Drame,Jane Espenson,TV-14,7.7,722,17.9333,"Après avoir sauvé la vie du président des États-Unis, deux agents du FBI sont nommés à un nouveau poste baptisé « Warehouse 13 », un service qui abrite les objets surnaturels que le gouvernement américain a collectés à travers les siècles. Le duo se voit confier la mission de récupérer d'éventuels nouveaux artefacts susceptibles de mettre en danger des individus."
popular_tv,63322,Symphogear,2012-01-06,ja,Animation | Science-Fiction & Fantastique | Action & Adventure | Drame,,,6.8,22,18.4552,"Depuis des années, la Terre fait l'objet de multiples attaques extraterrestres contre lesquelles les armes classiques n'ont aucun effet. Quelques jeunes filles sont les seules capables d'utiliser un Symphogear, une armure spéciale issue d'anciennes reliques hérétiques. Combiné au pouvoir de leurs chants, ce pouvoir va leur permettre d'affronter ce mystérieux ennemi.  Dans cette nouvelle saison, Hibiki Tachibana et les autres porteuses de Symphogear luttent contre un nouvel ennemi, mais leurs Symphogears se révèlent inefficaces contre lui…"
popular_tv,3508,Anderson Cooper 360°,2003-09-08,en,News | Talk,,TV-PG,5.1,8,18.6338,
popular_tv,259140,Ranma1/2,2024-10-06,ja,Animation | Action & Adventure | Comédie | Science-Fiction & Fantastique,,TV-14,8.248,127,18.5127,"Akane Tendo fait la connaissance de son nouveau fiancé, Ranma Saotomé, prodige des arts martiaux qui possède une particularité : il se transforme en fille au contact de l'eau froide."
popular_tv,155256,开心超人联盟,2010-07-02,zh,Kids | Animation | Comédie | Science-Fiction & Fantastique | Action & Adventure,,,7.8,5,16.0768,
popular_tv,106158,"New York, crime organisé",2021-04-01,en,Crime | Drame,Dick Wolf,TV-14,7.893,281,18.7428,"Après 10 ans d'absence  et un drame personnel, Elliot  Stabler réintègre la police de New York  dans une nouvelle unité chargée de démanteler de l'intérieur les groupes mafieux de la Grosse Pomme."
popular_tv,2254,Sunset Beach,1997-01-06,en,Soap | Drame,"Charles Pratt, Jr.",,6.0,34,17.0485,La vie de Meg Cummings est bouleversée le jour où elle surprend son fiancé Tim Truman dans les bras de sa demoiselle d'honneur. Elle quitte alors son Kansas natal et part pour Sunset Beach en Californie afin de retrouver le mystérieux SB avec lequel elle dialogue sur Internet depuis des mois...
popular_tv,79696,Manifest,2018-09-24,en,Science-Fiction & Fantastique | Mystère | Drame,Jeff Rake,TV-14,7.631,1699,19.2292,"Le vol Montego 828 à destination de New York disparaît des radars sans laisser de traces, avant de réapparaître cinq ans plus tard sans aucune explication. Pour les 191 passagers à bord, le temps ne s'est pas écoulé. Mais pour leurs proches, ces cinq années ont été éprouvantes... Que s'est-il réellement passé ? Comment les revenants vont-ils parvenir à s'adapter ? Sont-ils revenus changés ?"
popular_tv,7225,Merlin,2008-09-20,en,Action & Adventure | Drame | Science-Fiction & Fantastique,Jake Michie,TV-PG,7.83,1063,19.1734,"Dans la mythique cité de Camelot, certaines histoires se racontent comme on le fait aujourd'hui, au XXIème siècle. Entre enchantements et mystères, c'est là qu'un jeune homme nommé Merlin se lie d'amitié avec un certain Arthur... "
popular_tv,331,Top model,2003-05-20,en,Reality,Tyra Banks,TV-14,5.261,138,20.6151,Des jeunes Américaines rivalisent de beauté et d'efforts pour percer dans le monde de la mode.
popular_tv,4544,Strong Medicine (La Vie avant tout),2000-07-23,en,Drame,Whoopi Goldberg,,7.1,13,18.2175,"Créée par Whoopi Goldberg, cette série engagée met en scène la vie du Rittenhouse Hospital, principalement destiné aux femmes et qui fait également office de dispensaire pour les plus pauvres."
popular_tv,272711,ไหนเฮียบอกไม่ชอบเด็ก,2025-04-20,th,Drame,Waranluck Phonpawiworakun,TV-MA,7.633,15,17.2906,
popular_tv,95676,La isla de las tentaciones,2020-01-09,es,Reality,Meritxell Estruch,,7.3,15,18.0548,
popular_tv,119845,Power Book IV: Force,2022-02-06,en,Crime | Drame,Robert Munic,TV-MA,8.221,192,17.6921,"Tommy Egan a coupé tout lien avec son passé et quitté New York pour de bon. Après avoir perdu Ghost, LaKeisha et la seule ville qu’il ait jamais connue, Tommy décide de faire un petit détour pour guérir une vieille blessure qui le hante depuis des décennies. Alors qu’il pensait régler ses problèmes rapidement, son détour se transforme en un labyrinthe de secrets et de mensonges de famille que Tommy pensait enterrés depuis longtemps. Il va rapidement faire sa place entre les deux gangs qui contrôlent le trafic de drogues de Chicago. Dans une ville ethniquement divisée, Tommy est à la frontière. Il peut décider d’unir les gangs ou de les faire s’entre-tuer. Tommy va profiter de son statut d’outsider, brisant toutes les règles et les réécrivant à son avantage pour devenir le plus grand dealer de Chicago."
popular_tv,4013,皆大歡喜時裝版,2003-05-05,cn,Comédie | Familial | Drame,Yuk-On Tsui,,7.5,2,16.1406,
popular_tv,96648,Sweet Home,2020-12-18,ko,Science-Fiction & Fantastique | Action & Adventure,,TV-MA,8.3,1509,18.5655,"Comme leurs semblables se transforment en monstres féroces et sèment la terreur, un ado perturbé et ses voisins d'immeuble se battent pour leur vie... et leur humanité !"
popular_tv,4046,[MI-5],2002-05-13,en,Drame | Action & Adventure | Crime,David Wolstencroft,TV-14,7.7,135,18.9387,"MI-5, aussi surnommé ""Five"", n'est autre que le service secret britannique fondé pour protéger la sécurité nationale des menaces intérieures. Leurs missions : combattre le crime organisé, démanteler les trafics d'armes et autres réseaux terroristes..."
popular_tv,199332,非你莫属,2010-10-30,zh,Reality,,,0.0,0,11.7828,
popular_tv,33001,Les Mystères de Haven,2010-07-09,en,Drame | Science-Fiction & Fantastique | Mystère,Jim Dunn,TV-14,7.54,485,18.2438,"Audrey Parker, agente du FBI, arrive à Haven, au Maine, pour ce qu'elle croit être une affaire de routine. Mais, plus elle passe de temps dans la ville, plus sa curiosité se développe; d'abord envers les habitants de la ville qui semblent être assaillis par bon nombre de problèmes surnaturels, ensuite envers la ville elle-même qui regorge de secrets et enfin envers ce lien surprenant qui la lie à cet étrange endroit."
popular_tv,60833,The Irregular at Magic High School,2014-04-06,ja,Animation | Action & Adventure | Science-Fiction & Fantastique,,TV-14,7.792,296,18.7817,"La « Magie » que nous connaissons n'est issue ni des légendes, ni des contes de fées. Elle est devenue une réelle technologie depuis près d'un siècle. Plusieurs pays de ce monde s'opposent dans une course à la formation de « Magiciens ». Tatsuya Shiba est un étudiant sans capacités magiques inscrit au Premier Lycée de Magie ; il y étudie avec sa sœur Miyuki, qui se trouve être la meilleure élève parmi les première années."
popular_tv,96804,이달의소녀탐구,2016-10-12,ko,Reality | Comédie,,,7.0,3,14.8359,
popular_tv,39852,The Sinner,2017-08-02,en,Crime | Drame,Derek Simonds,TV-MA,7.488,1156,17.2103,"Série d'anthologie qui explore les raisons pour lesquelles des personnes ordinaires peuvent commettre l'irréparable.  L'inspecteur Harry Ambrose enquête sur Cora Tannetti, une jeune mère qui commet soudainement un acte de grande violence en public, sans pouvoir expliquer pourquoi."
popular_tv,297464,L'invitée,2025-09-24,es,Drame,,,7.867,30,16.3796,Un couple qui tente de sauver son mariage après une liaison se retrouve dans la tourmente quand une mystérieuse amie de la femme s'invite chez eux.
popular_tv,4658,Alf,1986-09-22,en,Familial | Comédie | Drame,Paul Fusco,TV-G,7.68,1159,20.7738,"Gordon Shumway est né de l'union de Bob et Flo Shumway le 28 août 1757 sur la planète Melmac. Le 28 août 1985, la planète Melmac explose à la suite d'un holocauste nucléaire. Gordon réussit néanmoins à s'enfuir en vaisseau spatial avant la catastrophe. Perdu dans l'espace, il erre un long moment avant de venir s'écraser sur Terre sur un garage où vivent les Tanner, une famille de banlieusards américains sans histoire.  Gordon se trouvant alors dans l'incapacité de réparer son vaisseau, les Tanner, qui le surnomment Alf (Alien Life Form), acceptent de l'héberger à vie. Les Tanner vont devoir cacher Alf aux yeux de tous, pour éviter que ce petit être poilu d'1,20 mètre ne devienne un animal de laboratoire. Mais Alf veut comprendre tout ce qui se passe sur sa nouvelle planète et cela chamboule entièrement la vie des Tanner. Ces derniers vont vite comprendre que cacher un Melmacien n'est pas chose facile, mais sa gentillesse et son ignorance des coutumes terriennes le rendent attachant."
